hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,is_repeated_guest,previous_cancellations,deposit_type,customer_type,adr,total_of_special_requests
City Hotel,0,93,2016,April,1,2,2,0.0,0,SC,PRT,Direct,0,0,No Deposit,Transient,75.1,0
City Hotel,0,5,2017,June,1,2,2,0.0,0,SC,PRT,Online TA,0,0,No Deposit,Transient-Party,107.15,0
City Hotel,0,110,2016,May,0,3,1,0.0,0,Undefined,PRT,Online TA,0,0,No Deposit,Contract,121.9,3
Resort Hotel,0,91,2017,November,1,5,2,0.0,0,BB,GBR,Online TA,0,0,No Deposit,Transient,80.43,0
City Hotel,1,32,2016,November,1,3,2,0.0,0,FB,FRA,Corporate,0,0,No Deposit,Contract,97.57,0
Resort Hotel,0,62,2017,October,1,2,2,0.0,0,FB,DEU,Offline TA/TO,0,0,No Deposit,Transient,70.4,0
Resort Hotel,0,10,2016,December,1,1,2,0.0,0,SC,BEL,Offline TA/TO,0,0,No Deposit,Transient,107.49,0
City Hotel,0,149,2017,May,2,5,2,1.0,0,HB,PRT,Online TA,0,0,No Deposit,Transient-Party,89.75,1
City Hotel,0,16,2017,July,0,0,2,0.0,0,BB,USA,Online TA,0,0,No Deposit,Contract,161.26,0
Resort Hotel,1,86,2016,August,1,4,2,1.0,0,HB,DEU,Online TA,0,0,No Deposit,Transient,151.73,0
Resort Hotel,0,52,2015,February,0,3,2,0.0,0,HB,FRA,Online TA,0,0,No Deposit,Transient-Party,64.74,1
City Hotel,0,219,2017,May,0,4,2,0.0,0,HB,IRL,Offline TA/TO,0,0,No Deposit,Transient,122.2,0
Resort Hotel,0,177,2016,March,0,4,2,0.0,0,BB,ITA,Groups,0,0,No Deposit,Transient,55.53,3
City Hotel,0,153,2016,January,2,4,1,1.0,0,BB,PRT,Offline TA/TO,0,0,No Deposit,Transient,113.66,0
Resort Hotel,0,115,2017,May,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,No Deposit,Transient-Party,84.85,0
Resort Hotel,0,58,2017,November,1,1,1,0.0,0,BB,FRA,Corporate,0,0,No Deposit,Transient,81.33,1
City Hotel,1,40,2016,April,2,2,2,0.0,0,BB,GBR,Direct,0,0,No Deposit,Transient-Party,130.45,0
City Hotel,0,50,2017,January,1,0,3,0.0,0,BB,DEU,Groups,0,0,No Deposit,Transient,95.57,0
City Hotel,0,202,2016,May,0,3,3,2.0,0,BB,ITA,Online TA,0,0,No Deposit,Transient-Party,183.65,3
Resort Hotel,1,26,2016,October,0,3,2,0.0,0,BB,PRT,Groups,0,0,No Deposit,Transient-Party,92.77,1
City Hotel,1,31,2016,June,1,3,2,0.0,0,HB,IRL,Offline TA/TO,0,0,No Deposit,Transient,126.27,3
Resort Hotel,0,37,2016,July,1,2,2,0.0,0,BB,ESP,Online TA,0,0,No Deposit,Transient,122.35,1
Resort Hotel,1,162,2016,August,0,0,2,0.0,0,BB,FRA,Complementary,0,0,No Deposit,Transient,162.72,0
Resort Hotel,1,327,2015,May,1,4,2,0.0,0,SC,BEL,Offline TA/TO,0,0,No Deposit,Transient-Party,84.37,0
City Hotel,1,53,2016,November,2,1,2,0.0,0,SC,DEU,Online TA,0,0,Non Refund,Transient,97.63,0
Resort Hotel,0,17,2016,October,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,No Deposit,Transient,70.79,0
City Hotel,1,66,2016,September,1,5,3,2.0,0,BB,PRT,Groups,0,0,No Deposit,Transient,172.43,0
Resort Hotel,0,59,2015,July,0,0,2,0.0,0,SC,USA,Offline TA/TO,0,0,No Deposit,Transient,159.93,1
City Hotel,0,44,2016,May,0,3,3,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient,103.52,2
Resort Hotel,0,23,2017,August,1,2,2,0.0,0,BB,GBR,Direct,0,0,No Deposit,Transient,162.67,1
Resort Hotel,1,89,2016,October,0,2,2,0.0,0,SC,FRA,Online TA,0,0,No Deposit,Transient,91.94,1
Resort Hotel,0,98,2017,August,0,3,2,0.0,0,HB,ITA,Online TA,0,0,No Deposit,Transient,154.7,2
City Hotel,1,69,2017,October,0,2,2,0.0,0,BB,ITA,Online TA,0,0,Non Refund,Transient,113.36,0
Resort Hotel,1,51,2017,August,2,1,2,0.0,0,HB,BEL,Online TA,0,0,Non Refund,Transient,132.96,0
City Hotel,0,100,2016,April,2,2,1,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient,109.91,1
City Hotel,1,168,2016,September,2,2,2,2.0,0,HB,FRA,Online TA,0,0,No Deposit,Transient-Party,162.45,0
City Hotel,0,62,2017,August,1,5,2,2.0,0,Undefined,BEL,Offline TA/TO,0,0,No Deposit,Transient,125.2,0
Resort Hotel,0,231,2015,May,0,4,1,0.0,0,HB,BEL,Groups,0,0,No Deposit,Transient,87.85,0
City Hotel,0,115,2017,August,2,4,2,0.0,0,BB,ITA,Online TA,0,0,No Deposit,Contract,152.29,2
Resort Hotel,1,169,2016,September,0,1,2,0.0,0,BB,FRA,Online TA,0,0,Non Refund,Transient,113.88,0
City Hotel,0,176,2016,November,1,4,2,0.0,0,BB,FRA,Online TA,0,0,No Deposit,Transient,145.4,2
City Hotel,0,56,2016,November,3,4,2,0.0,0,HB,FRA,Offline TA/TO,0,0,No Deposit,Transient,90.58,1
City Hotel,0,75,2016,July,1,2,2,2.0,0,BB,,Offline TA/TO,0,0,No Deposit,Contract,140.16,3
Resort Hotel,0,119,2017,August,0,3,2,0.0,0,BB,PRT,Corporate,0,0,No Deposit,Transient,151.87,1
City Hotel,0,37,2015,July,1,2,1,0.0,0,BB,ESP,Online TA,0,0,No Deposit,Transient,130.54,1
City Hotel,0,138,2016,February,1,5,1,0.0,0,BB,ESP,Online TA,0,0,No Deposit,Transient-Party,98.69,0
City Hotel,1,27,2016,February,1,1,2,1.0,0,BB,PRT,Online TA,0,2,No Deposit,Transient-Party,104.02,0
Resort Hotel,1,32,2017,November,0,3,2,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient,106.73,0
City Hotel,0,32,2016,March,0,3,2,0.0,0,Undefined,IRL,Online TA,0,0,No Deposit,Transient,96.27,1
Resort Hotel,0,62,2017,June,0,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,No Deposit,Transient,126.44,1
City Hotel,1,68,2017,September,1,2,2,0.0,0,SC,USA,Corporate,0,0,No Deposit,Transient,121.03,0
Resort Hotel,0,61,2015,November,0,2,2,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient-Party,97.08,2
City Hotel,0,186,2016,February,0,0,2,0.0,0,BB,GBR,Online TA,0,0,No Deposit,Transient,79.64,0
Resort Hotel,1,96,2015,November,1,4,2,0.0,0,BB,GBR,Online TA,0,0,Non Refund,Transient,70.73,1
City Hotel,0,41,2017,August,1,3,2,0.0,0,BB,,Offline TA/TO,0,0,No Deposit,Transient-Party,142.43,0
City Hotel,1,97,2017,April,0,4,2,0.0,0,HB,PRT,Online TA,0,0,No Deposit,Transient,91.29,1
City Hotel,1,16,2016,August,1,2,1,0.0,0,BB,GBR,Offline TA/TO,0,0,No Deposit,Transient-Party,134.2,0
Resort Hotel,0,154,2016,August,0,2,2,0.0,0,HB,PRT,Online TA,0,0,No Deposit,Transient-Party,160.27,1
City Hotel,1,97,2015,May,1,1,2,0.0,0,SC,PRT,Offline TA/TO,1,0,Non Refund,Transient,84.11,0
Resort Hotel,0,8,2017,July,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,No Deposit,Transient,116.9,3
City Hotel,0,73,2016,July,0,1,2,0.0,0,BB,GBR,Online TA,0,0,No Deposit,Transient,135.6,0
City Hotel,1,46,2015,August,0,1,2,0.0,0,BB,FRA,Groups,0,0,No Deposit,Transient,183.62,1
City Hotel,0,89,2015,June,1,3,2,0.0,0,HB,DEU,Groups,0,0,No Deposit,Transient,139.22,1
Resort Hotel,0,45,2017,July,1,0,1,0.0,0,BB,PRT,Direct,0,0,No Deposit,Transient,188.25,1
Resort Hotel,0,41,2017,June,2,6,2,0.0,0,BB,FRA,Direct,0,0,No Deposit,Transient-Party,130.4,3
City Hotel,0,152,2016,March,0,2,1,0.0,0,BB,PRT,Direct,0,0,No Deposit,Transient,118.12,1
City Hotel,1,54,2017,May,0,0,2,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient,114.13,1
City Hotel,0,85,2016,August,0,1,2,0.0,0,BB,GBR,Offline TA/TO,0,0,No Deposit,Transient,144.35,0
Resort Hotel,0,79,2016,April,1,5,2,0.0,0,BB,PRT,Corporate,0,0,No Deposit,Transient,66.72,0
Resort Hotel,1,39,2016,September,0,1,2,0.0,0,BB,PRT,Offline TA/TO,0,1,No Deposit,Transient,168.61,0
City Hotel,0,89,2015,April,0,5,2,0.0,0,BB,NLD,Offline TA/TO,0,0,No Deposit,Transient,79.11,1
City Hotel,0,195,2017,November,1,4,1,0.0,0,SC,PRT,Online TA,0,0,No Deposit,Transient,96.0,0
City Hotel,0,49,2017,March,0,3,3,0.0,0,BB,PRT,Direct,0,0,No Deposit,Transient,106.63,2
City Hotel,0,74,2017,April,1,5,2,0.0,0,BB,PRT,Online TA,1,0,No Deposit,Transient,124.41,1
Resort Hotel,1,74,2016,June,1,5,1,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient,111.88,0
Resort Hotel,0,97,2016,July,0,4,1,0.0,0,HB,,Online TA,0,0,No Deposit,Transient-Party,117.56,0
City Hotel,0,143,2015,August,0,5,1,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient,139.22,0
Resort Hotel,1,130,2015,July,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,No Deposit,Transient,159.43,0
City Hotel,0,145,2016,June,0,0,2,0.0,0,BB,ESP,Online TA,0,0,No Deposit,Transient,112.04,0
City Hotel,1,20,2017,September,0,2,2,0.0,0,HB,PRT,Online TA,0,0,No Deposit,Transient,96.64,0
Resort Hotel,1,15,2016,April,1,3,2,0.0,0,HB,ESP,Online TA,0,0,No Deposit,Transient-Party,118.78,0
City Hotel,1,63,2016,October,0,1,1,0.0,0,HB,BEL,Offline TA/TO,0,0,Non Refund,Transient-Party,103.18,0
City Hotel,1,53,2016,March,1,2,2,0.0,0,BB,ITA,Online TA,0,0,Non Refund,Transient-Party,89.66,3
Resort Hotel,0,35,2017,March,0,1,1,0.0,0,BB,GBR,Offline TA/TO,0,0,No Deposit,Transient,70.91,1
Resort Hotel,0,24,2016,May,2,3,2,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient-Party,99.35,1
City Hotel,1,79,2016,May,1,3,2,0.0,0,BB,ITA,Online TA,0,0,Non Refund,Transient,118.05,0
City Hotel,0,33,2017,July,1,4,1,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient,158.68,0
City Hotel,1,96,2016,June,0,0,2,1.0,0,SC,PRT,Online TA,0,0,No Deposit,Transient,140.96,0
City Hotel,0,134,2017,October,2,1,1,0.0,0,Undefined,IRL,Online TA,0,0,No Deposit,Transient,99.06,2
City Hotel,0,66,2016,May,1,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,No Deposit,Transient-Party,121.66,1
City Hotel,0,55,2017,September,0,2,2,0.0,0,BB,ESP,Direct,0,0,No Deposit,Transient,130.49,1
City Hotel,1,55,2017,August,1,4,2,0.0,0,BB,PRT,Groups,0,0,No Deposit,Transient,132.03,1
Resort Hotel,0,50,2016,May,1,1,2,0.0,0,BB,PRT,Groups,0,0,No Deposit,Transient-Party,79.96,0
City Hotel,1,215,2015,May,1,0,3,0.0,0,Undefined,FRA,Online TA,0,0,Non Refund,Transient,96.7,1
Resort Hotel,0,108,2016,October,0,4,2,1.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient,113.88,3
City Hotel,0,49,2016,August,1,4,1,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient-Party,132.67,0
City Hotel,0,90,2016,May,1,0,3,1.0,0,BB,DEU,Offline TA/TO,0,0,No Deposit,Transient,96.58,1
Resort Hotel,0,202,2016,August,2,7,2,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient,175.55,0
City Hotel,1,112,2016,May,1,2,2,1.0,0,BB,PRT,Groups,0,0,No Deposit,Transient,138.93,1
City Hotel,0,64,2017,August,1,2,2,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient,156.96,0
Resort Hotel,1,22,2015,August,1,1,2,0.0,0,BB,USA,Corporate,0,0,No Deposit,Transient,151.79,0
Resort Hotel,0,117,2015,March,0,0,1,0.0,0,HB,GBR,Direct,0,0,No Deposit,Transient,116.14,0
City Hotel,0,120,2016,March,0,4,2,0.0,0,SC,PRT,Online TA,0,0,No Deposit,Transient-Party,127.27,2
City Hotel,0,265,2016,February,3,1,1,0.0,0,SC,DEU,Complementary,0,0,No Deposit,Transient,102.18,3
City Hotel,0,79,2017,October,1,2,2,1.0,0,BB,PRT,Offline TA/TO,0,0,No Deposit,Transient,99.37,0
Resort Hotel,1,62,2017,October,2,2,2,0.0,0,BB,FRA,Offline TA/TO,0,2,No Deposit,Transient,92.63,0
City Hotel,1,410,2016,October,1,1,1,0.0,0,BB,PRT,Direct,0,0,No Deposit,Transient,131.88,0
Resort Hotel,1,39,2017,March,0,4,1,0.0,0,BB,PRT,Offline TA/TO,0,0,Non Refund,Transient,84.26,1
Resort Hotel,0,27,2016,August,1,2,2,1.0,0,BB,FRA,Groups,0,0,No Deposit,Transient,129.51,0
Resort Hotel,0,73,2015,November,1,6,3,0.0,0,BB,FRA,Online TA,0,0,No Deposit,Transient,70.85,2
Resort Hotel,1,85,2016,October,1,3,3,0.0,0,FB,PRT,Offline TA/TO,0,1,No Deposit,Transient,81.19,0
City Hotel,0,45,2016,August,3,2,2,0.0,0,SC,GBR,Direct,0,0,No Deposit,Transient,123.02,1
City Hotel,0,53,2016,May,0,2,2,0.0,0,BB,GBR,Online TA,0,0,No Deposit,Transient,143.09,1
Resort Hotel,0,31,2016,October,0,1,2,0.0,0,BB,FRA,Online TA,0,0,No Deposit,Transient,51.66,0
City Hotel,0,116,2015,December,0,3,3,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient-Party,94.9,0
Resort Hotel,1,41,2015,January,1,1,1,0.0,0,BB,BEL,Offline TA/TO,0,0,No Deposit,Transient,65.5,0
City Hotel,1,138,2016,June,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,Non Refund,Transient,144.34,1
City Hotel,0,81,2016,July,2,1,2,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient,171.84,1
City Hotel,0,125,2016,February,0,1,2,0.0,0,SC,GBR,Offline TA/TO,0,0,No Deposit,Transient-Party,77.79,1
Resort Hotel,0,97,2017,September,0,3,2,0.0,0,BB,NLD,Offline TA/TO,0,0,No Deposit,Transient,159.01,2
City Hotel,1,258,2017,May,0,2,2,0.0,0,Undefined,PRT,Online TA,0,0,No Deposit,Transient,99.08,0
Resort Hotel,1,56,2016,May,1,1,2,0.0,0,BB,PRT,Online TA,1,0,Non Refund,Transient,80.84,2
City Hotel,0,16,2017,July,1,2,1,0.0,0,BB,PRT,Direct,1,0,No Deposit,Group,166.25,0
City Hotel,0,166,2015,December,0,3,1,0.0,0,BB,DEU,Online TA,0,0,No Deposit,Transient-Party,108.8,1
Resort Hotel,0,7,2016,June,0,0,1,0.0,0,FB,GBR,Corporate,0,0,No Deposit,Transient,169.07,0
City Hotel,0,53,2017,December,1,5,2,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient,119.35,0
City Hotel,1,58,2015,July,1,1,2,0.0,0,BB,PRT,Online TA,0,0,Non Refund,Transient,155.76,0
Resort Hotel,1,75,2015,March,1,1,2,0.0,0,SC,GBR,Groups,0,0,No Deposit,Contract,114.13,1
City Hotel,1,120,2016,August,1,2,3,0.0,0,BB,DEU,Groups,0,0,No Deposit,Transient,129.65,0
Resort Hotel,0,145,2016,February,1,3,1,0.0,0,BB,FRA,Online TA,0,3,No Deposit,Transient,74.85,0
City Hotel,0,36,2016,July,0,1,1,0.0,0,HB,PRT,Online TA,0,0,No Deposit,Transient,140.53,1
Resort Hotel,0,5,2017,August,1,4,2,0.0,0,BB,USA,Direct,0,0,No Deposit,Transient-Party,162.84,1
Resort Hotel,1,99,2017,September,0,6,3,0.0,0,BB,ESP,Online TA,0,0,No Deposit,Transient,132.73,0
City Hotel,0,21,2017,July,3,4,2,0.0,0,BB,NLD,Offline TA/TO,0,0,No Deposit,Transient,121.04,0
City Hotel,1,17,2016,April,3,6,1,1.0,0,BB,PRT,Online TA,0,0,No Deposit,Contract,125.25,0
City Hotel,0,59,2016,November,0,4,3,0.0,0,BB,DEU,Direct,0,0,No Deposit,Transient-Party,73.54,3
Resort Hotel,0,276,2015,May,0,1,2,0.0,0,BB,IRL,Offline TA/TO,0,0,No Deposit,Transient,85.29,0
City Hotel,0,121,2017,January,0,3,2,0.0,0,SC,ITA,Online TA,0,0,No Deposit,Transient,106.3,0
City Hotel,0,175,2017,June,0,2,2,0.0,0,FB,PRT,Online TA,0,0,No Deposit,Transient,127.15,0
City Hotel,1,218,2017,October,0,3,1,0.0,0,FB,PRT,Direct,0,0,Non Refund,Transient,95.74,0
City Hotel,1,156,2015,July,0,5,2,0.0,0,BB,ITA,Online TA,0,0,No Deposit,Contract,125.39,0
City Hotel,1,83,2016,November,1,3,2,0.0,0,SC,FRA,Online TA,0,0,Non Refund,Transient,122.46,0
City Hotel,0,144,2017,May,0,2,1,0.0,0,HB,PRT,Groups,0,0,No Deposit,Transient-Party,82.65,0
City Hotel,0,6,2015,April,0,6,3,0.0,0,BB,FRA,Online TA,0,0,No Deposit,Transient-Party,117.2,0
City Hotel,0,56,2016,June,1,3,2,0.0,0,SC,GBR,Offline TA/TO,0,0,No Deposit,Transient,146.55,0
City Hotel,1,77,2017,September,0,4,2,0.0,0,BB,PRT,Offline TA/TO,0,0,No Deposit,Transient-Party,112.4,0
Resort Hotel,1,121,2016,April,0,2,2,2.0,0,HB,PRT,Offline TA/TO,0,0,No Deposit,Transient,110.16,1
Resort Hotel,0,44,2016,April,3,4,1,0.0,0,SC,PRT,Online TA,0,0,No Deposit,Transient,91.08,2
City Hotel,0,67,2017,August,0,3,2,0.0,0,BB,ITA,Direct,0,0,No Deposit,Transient,145.68,3
Resort Hotel,0,15,2016,January,0,2,2,0.0,0,BB,GBR,Corporate,0,0,No Deposit,Transient,90.1,1
City Hotel,0,55,2016,January,1,5,3,1.0,0,HB,ESP,Online TA,0,2,No Deposit,Transient,115.06,2
City Hotel,0,12,2016,April,1,1,2,0.0,0,SC,ESP,Corporate,0,0,No Deposit,Transient,103.17,1
City Hotel,0,77,2015,October,0,5,2,0.0,0,SC,PRT,Online TA,0,0,No Deposit,Transient,92.98,1
Resort Hotel,1,123,2017,September,0,2,2,0.0,0,HB,PRT,Online TA,0,0,Non Refund,Transient,151.08,2
City Hotel,0,219,2017,June,2,4,1,0.0,0,BB,FRA,Offline TA/TO,0,0,No Deposit,Transient,180.65,1
Resort Hotel,1,60,2017,September,1,4,3,0.0,0,BB,ITA,Offline TA/TO,0,0,Non Refund,Transient-Party,167.87,0
City Hotel,0,176,2017,March,1,5,3,0.0,0,SC,FRA,Direct,0,2,No Deposit,Transient-Party,91.0,2
Resort Hotel,0,65,2017,October,1,0,1,0.0,0,BB,IRL,Groups,0,0,No Deposit,Transient,73.75,1
City Hotel,0,217,2016,February,2,2,2,0.0,0,SC,GBR,Direct,0,0,No Deposit,Transient-Party,114.15,3
City Hotel,1,170,2015,July,0,0,2,0.0,0,BB,PRT,Online TA,0,0,Non Refund,Transient-Party,123.12,1
City Hotel,1,29,2017,July,1,3,1,0.0,0,BB,IRL,Direct,0,0,Non Refund,Transient,146.62,0
City Hotel,0,157,2017,May,2,4,2,1.0,0,BB,PRT,Offline TA/TO,0,2,No Deposit,Transient,133.68,0
City Hotel,0,42,2015,October,1,2,1,0.0,0,BB,FRA,Groups,0,0,No Deposit,Transient,87.37,0
City Hotel,1,140,2016,May,0,3,3,0.0,1,BB,NLD,Direct,0,3,No Deposit,Transient-Party,133.7,0
City Hotel,0,244,2017,April,2,1,2,0.0,0,BB,ITA,Groups,0,0,No Deposit,Transient,66.24,3
City Hotel,1,52,2017,October,1,3,2,0.0,0,BB,GBR,Groups,0,0,No Deposit,Transient-Party,116.61,1
City Hotel,0,63,2016,June,1,1,2,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient,117.98,1
City Hotel,1,53,2017,June,1,1,2,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient-Party,145.32,1
Resort Hotel,1,79,2016,July,2,2,1,0.0,0,BB,FRA,Online TA,0,0,No Deposit,Transient,141.09,0
City Hotel,0,147,2017,May,1,1,1,0.0,0,SC,FRA,Online TA,0,0,No Deposit,Transient,114.97,0
City Hotel,1,53,2017,May,2,1,2,1.0,0,SC,BEL,Online TA,0,3,No Deposit,Transient,124.13,0
City Hotel,1,263,2016,January,0,0,2,0.0,0,FB,FRA,Online TA,0,0,No Deposit,Transient,71.53,1
City Hotel,1,122,2016,May,0,3,3,0.0,0,HB,GBR,Online TA,0,0,Non Refund,Transient-Party,70.25,2
City Hotel,1,39,2016,September,0,0,2,0.0,0,SC,BEL,Groups,0,1,No Deposit,Transient,141.96,0
Resort Hotel,1,89,2016,April,0,3,2,0.0,0,BB,ESP,Groups,0,1,No Deposit,Transient,77.42,0
City Hotel,0,26,2016,August,0,5,1,0.0,0,BB,BEL,Online TA,0,0,No Deposit,Transient,122.31,0
City Hotel,0,87,2017,September,0,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,No Deposit,Transient-Party,120.82,1
City Hotel,1,112,2016,August,1,2,2,0.0,0,BB,GBR,Corporate,0,0,No Deposit,Transient,72.35,1
Resort Hotel,1,62,2017,December,1,1,2,0.0,0,BB,ESP,Direct,0,0,Non Refund,Transient,99.78,0
City Hotel,0,104,2016,June,1,1,1,0.0,0,BB,ESP,Direct,0,0,No Deposit,Transient,149.66,0
City Hotel,0,115,2016,April,1,0,2,0.0,0,Undefined,PRT,Online TA,0,0,No Deposit,Transient,102.61,1
Resort Hotel,0,83,2017,May,1,1,2,0.0,0,SC,NLD,Groups,0,0,No Deposit,Transient-Party,54.74,0
Resort Hotel,1,120,2015,October,1,2,3,2.0,0,SC,GBR,Online TA,0,0,No Deposit,Transient,142.34,0
Resort Hotel,1,168,2016,November,1,2,2,0.0,0,BB,GBR,Corporate,0,0,No Deposit,Transient,100.64,1
Resort Hotel,0,168,2017,August,0,0,2,0.0,0,BB,PRT,Direct,0,0,No Deposit,Transient,176.22,2
City Hotel,0,114,2017,April,0,2,2,0.0,0,SC,GBR,Offline TA/TO,0,2,No Deposit,Transient,107.3,0
City Hotel,1,128,2016,August,0,1,2,0.0,0,Undefined,IRL,Corporate,0,0,Non Refund,Transient,121.04,0
City Hotel,1,26,2017,February,0,1,1,0.0,0,BB,DEU,Direct,0,0,No Deposit,Transient,105.34,0
City Hotel,0,84,2016,December,1,2,2,0.0,0,BB,PRT,Offline TA/TO,0,0,No Deposit,Transient,84.88,1
City Hotel,0,8,2016,November,0,2,1,0.0,0,SC,PRT,Direct,0,0,No Deposit,Transient,133.99,2
City Hotel,0,89,2015,August,2,3,2,0.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient,129.98,1
Resort Hotel,1,28,2016,March,0,2,2,0.0,0,BB,BEL,Groups,0,0,No Deposit,Transient,74.8,0
Resort Hotel,1,106,2016,September,2,1,2,0.0,0,HB,DEU,Direct,0,0,Non Refund,Transient-Party,145.2,0
City Hotel,0,12,2016,April,1,0,2,0.0,0,BB,DEU,Online TA,0,0,No Deposit,Transient-Party,111.5,1
Resort Hotel,0,5,2017,April,1,6,1,1.0,0,Undefined,ITA,Groups,0,0,No Deposit,Transient,128.2,0
Resort Hotel,1,126,2016,August,0,4,2,0.0,0,HB,PRT,Direct,0,0,Non Refund,Transient,139.47,0
Resort Hotel,1,73,2016,June,1,4,2,0.0,0,SC,GBR,Complementary,0,0,No Deposit,Contract,127.86,1
City Hotel,0,143,2016,December,0,4,2,0.0,0,BB,ESP,Online TA,0,0,No Deposit,Transient,97.98,2
City Hotel,0,97,2015,March,1,2,2,0.0,0,BB,ESP,Online TA,0,0,No Deposit,Transient,112.21,0
Resort Hotel,0,46,2017,November,4,5,2,1.0,0,BB,PRT,Online TA,0,0,No Deposit,Transient,106.69,0
Resort Hotel,1,152,2016,March,2,2,2,0.0,0,HB,FRA,Online TA,0,0,No Deposit,Transient,96.65,1
City Hotel,0,272,2015,May,1,0,2,0.0,0,SC,FRA,Groups,0,0,No Deposit,Transient,94.55,0
Resort Hotel,0,81,2017,September,0,3,1,0.0,0,SC,ESP,Direct,0,0,No Deposit,Transient,166.05,2
City Hotel,0,85,2017,April,0,2,2,0.0,0,HB,BEL,Online TA,0,0,No Deposit,Transient,121.72,0
City Hotel,0,25,2015,August,5,2,2,0.0,0,HB,ITA,Corporate,0,0,No Deposit,Transient,94.37,0
City Hotel,0,29,2017,May,1,5,3,0.0,0,BB,FRA,Offline TA/TO,0,0,No Deposit,Transient,80.67,0
City Hotel,0,31,2015,March,1,2,2,1.0,0,BB,IRL,Online TA,0,0,No Deposit,Transient,151.86,2
Resort Hotel,0,135,2017,October,0,2,1,2.0,0,BB,ESP,Direct,0,0,No Deposit,Transient,114.45,2
Resort Hotel,0,123,2017,August,1,4,2,0.0,0,BB,IRL,Online TA,0,0,No Deposit,Transient,159.08,1
City Hotel,0,40,2015,April,1,2,2,0.0,0,SC,ITA,Online TA,0,0,No Deposit,Transient,137.98,0
City Hotel,0,105,2016,June,0,2,1,0.0,0,HB,PRT,Online TA,0,0,No Deposit,Transient-Party,145.33,1
City Hotel,1,103,2015,June,4,3,1,0.0,0,BB,FRA,Online TA,0,0,Non Refund,Transient,143.17,0
City Hotel,0,25,2016,May,2,1,2,0.0,0,BB,ITA,Direct,0,0,No Deposit,Transient,103.5,0
City Hotel,1,189,2017,June,3,0,1,0.0,0,BB,,Offline TA/TO,0,2,No Deposit,Transient-Party,118.15,1
City Hotel,0,44,2017,June,0,0,2,1.0,0,SC,PRT,Offline TA/TO,0,0,No Deposit,Transient,119.19,0
City Hotel,1,27,2015,April,1,3,2,0.0,0,BB,PRT,Direct,0,0,No Deposit,Transient,111.29,1
City Hotel,0,93,2017,February,1,4,3,0.0,0,SC,IRL,Groups,1,0,No Deposit,Transient,78.08,1
Resort Hotel,0,30,2017,April,0,3,2,0.0,0,SC,GBR,Online TA,0,0,No Deposit,Transient-Party,106.62,0
City Hotel,0,10,2017,October,0,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,No Deposit,Transient,101.95,0
City Hotel,1,33,2016,March,3,5,2,0.0,0,SC,PRT,Online TA,0,0,No Deposit,Transient,112.04,0
Resort Hotel,0,276,2016,December,1,2,2,0.0,0,BB,DEU,Complementary,0,0,No Deposit,Transient,78.78,0
City Hotel,0,28,2015,September,3,6,1,0.0,0,Undefined,PRT,Direct,0,0,No Deposit,Transient,141.46,3
City Hotel,1,159,2017,May,0,5,2,0.0,0,BB,PRT,Offline TA/TO,0,0,No Deposit,Transient-Party,114.47,0
Resort Hotel,0,173,2016,May,1,4,2,0.0,0,BB,FRA,Online TA,0,0,No Deposit,Transient,55.18,1
City Hotel,1,36,2017,August,4,4,2,0.0,0,BB,IRL,Corporate,0,0,No Deposit,Transient,129.4,0
City Hotel,0,213,2015,June,1,1,1,0.0,0,SC,PRT,Online TA,0,0,No Deposit,Transient-Party,130.1,0
City Hotel,0,156,2017,October,2,3,2,1.0,0,SC,PRT,Online TA,0,0,No Deposit,Contract,112.31,1
