customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9144-FWQPI,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,89.42,1577.53,No
4074-WYXTR,Female,0,Yes,No,12,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,77.98,923.44,No
7882-XIBLK,Male,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),96.24,469.53,No
6203-MSITH,Female,0,No,No,28,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,64.22,1829.73,No
4709-HLPMM,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),96.25,987.0,No
6175-UDMBE,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,81.51,545.35,Yes
9909-TVBLM,Male,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,81.67,3651.28,Yes
7697-GBQGP,Female,1,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),86.59,5277.9,Yes
9394-HZTDI,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.59,343.37,No
9006-SNCOV,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,88.14,6331.86,No
7053-XDAZY,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,83.04,3534.73,No
4399-HNLDN,Female,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.5,1870.76,No
9066-VDHNO,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,79.66,284.24,No
9911-ECTWR,Female,1,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.09,857.88,Yes
6144-MNZCJ,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,79.72,722.56,No
6386-BRXTP,Female,0,No,No,10,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,56.13,591.72,No
8617-XIXHU,Female,1,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,94.22,3665.84,No
1925-CGVMZ,Female,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,75.09,5418.97,No
4914-QHZAO,Male,0,Yes,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),63.38,1854.32,No
6809-BHKBH,Female,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),81.19,4100.5,No
4505-CZJUD,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.12,4780.6,No
7625-OARBB,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,64.45,286.85,No
3184-NBSLE,Female,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.9,1043.94,No
3110-YYYXW,Male,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),86.19,5338.7,No
3794-RLIBK,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,94.51,5182.31,No
7073-XFLMI,Male,0,No,No,59,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.54,4095.96,No
4979-NWNKU,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.68,1280.58,Yes
5913-KUIOM,Female,0,No,No,32,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,62.41,2005.61,Yes
1395-VMXGK,Male,0,Yes,Yes,62,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49.9,3078.13,No
4062-NBUXH,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),90.56,3415.2,No
7560-FDSCL,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.19,408.09,Yes
9361-HPGZN,Male,0,No,Yes,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),86.66,779.99,No
7437-KTZCV,Female,0,No,No,57,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,59.91,3406.33,No
5031-WCYBA,Female,0,No,No,1,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,65.64,14.67,No
6419-LSDUS,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,30.51,1205.63,No
2132-UECHN,Female,0,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,84.79,3868.25,No
4773-RWOHB,Female,0,Yes,No,35,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),67.44,2369.37,No
3659-JUTMF,Male,0,No,No,46,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),72.47,3317.18,No
8398-EIOWV,Male,1,Yes,No,46,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),62.68,2862.76,No
7353-TNRWW,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,93.5,144.87,Yes
7127-PPLOQ,Female,1,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.93,299.59,Yes
8791-QAQIX,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,89.04,1169.49,No
7536-ZKPTQ,Female,0,Yes,No,35,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),53.21,1814.95,No
4197-FTUHD,Male,0,Yes,No,32,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,52.21,1674.39,No
7615-MWDLO,Male,0,Yes,No,10,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,60.49,618.06,Yes
6346-NTNOF,Female,1,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.57,1575.68,No
7741-OXUGG,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,83.6,6015.81,No
1563-NQRVU,Male,1,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.68,4170.28,No
8752-QJUEH,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,68.14,2192.78,No
7935-HCJBX,Male,0,No,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,80.06,2817.45,No
9958-RBYAJ,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.65,1056.38,Yes
1761-LLQEY,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,88.78,624.67,No
9960-FCICG,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.03,1206.49,No
2954-JKSYY,Female,1,Yes,No,45,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,79.97,3563.3,No
8754-ZJRMV,Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.87,1656.5,No
1097-PZWKH,Male,1,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.34,2740.8,Yes
8320-HJHVN,Male,1,No,Yes,7,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.57,444.9,Yes
6332-ENUVP,Female,0,No,No,6,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.44,441.47,No
9565-ANCBZ,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.78,905.36,Yes
3241-ACRNP,Male,0,No,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),90.89,6452.14,No
3313-XHGAB,Male,0,No,No,6,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,73.34,431.43,No
4147-WPYUU,Female,1,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.65,561.06,No
4220-EPMIG,Female,1,No,No,16,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.05,1100.74,Yes
4079-ONPTW,Male,1,No,Yes,6,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,66.23,387.12,No
4341-JREDV,Male,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.59,857.29,No
8248-BPHWN,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,70.88,5078.34,No
3792-PFVLP,Female,0,Yes,Yes,24,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.6,1555.97,No
8165-HJIOE,Female,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.86,99.96,No
6414-EWVQN,Male,0,Yes,No,19,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,70.07,1326.34,No
1830-YJIBM,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,92.32,1330.4,No
2717-ZUPJL,Female,0,Yes,No,19,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,69.82,1332.92,No
7599-DACAN,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,103.37,2158.87,No
2503-VRXLD,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.11,5533.75,No
1701-OULPL,Male,0,No,Yes,35,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),59.47,2038.46,No
6165-GNTXM,Male,1,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.23,1040.71,No
1841-ASHWW,Female,0,No,No,15,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,63.04,904.57,Yes
4364-RPSBU,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.03,1156.72,No
6053-HBEJG,Female,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.58,1484.15,No
9000-BGYBP,Female,0,No,No,41,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),71.04,2945.46,No
1961-NCXKL,Male,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.68,3396.31,No
5190-JVBHX,Male,0,No,No,6,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.55,492.69,No
6575-VICNB,Male,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.11,822.24,No
7350-NJQTB,Female,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.99,6299.04,Yes
4279-RLPDT,Female,0,No,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),91.46,3234.59,No
8708-YNERU,Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,89.97,4044.71,Yes
8022-GAWEK,Male,0,No,No,19,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),55.6,1092.63,No
9798-XIPOB,Female,0,No,No,14,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),68.4,954.71,No
3948-WWLBQ,Female,0,Yes,No,9,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,70.22,643.31,No
7913-ZBLUK,Female,0,No,No,61,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.15,3654.74,No
7290-YMGUK,Male,0,No,No,23,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.06,1479.16,No
2515-TAPZH,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),86.49,4776.43,No
3905-KVZHT,Female,0,No,No,17,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,59.49,1003.86,No
2292-ZVCWB,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.81,5367.36,No
4421-AJXFR,Female,0,Yes,No,27,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,58.47,1574.08,No
5753-GYOKF,Female,0,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.47,1231.81,No
9691-PQIDQ,Female,0,Yes,Yes,19,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,62.42,1196.21,No
5760-DYGEA,Female,0,Yes,Yes,49,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,76.69,3805.15,No
3583-VKUQI,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.96,2786.91,No
7766-ENBOS,Male,0,Yes,No,49,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),53.11,2568.74,No
6433-DBILV,Female,0,No,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.88,1964.36,No
9787-BTHEZ,Female,0,Yes,Yes,22,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.43,1914.34,No
1351-DODEX,Male,1,Yes,Yes,41,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.23,2434.96,No
9083-XDSSS,Male,0,No,No,24,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,75.69,1842.79,No
5099-QNQQO,Female,0,No,Yes,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),92.4,1686.16,Yes
1778-YJOZS,Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.09,1120.2,No
3608-OGLOP,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,85.18,520.48,Yes
8136-LWKKA,Male,0,No,No,53,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),73.43,3923.48,No
4744-OLSHR,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),85.75,2850.8,Yes
8440-JNWKG,Female,0,No,No,14,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,72.17,1048.56,No
4697-HJSSE,Male,1,No,No,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,66.22,2172.03,No
8708-AQTCE,Male,1,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),95.68,402.27,No
8651-LPMJP,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.8,187.03,No
3813-LPFJU,Male,1,No,No,8,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,66.96,534.39,No
2935-GRMXB,Female,1,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.96,143.38,No
1404-EVDDL,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,68.21,1492.63,Yes
9658-KKEKV,Female,0,No,No,33,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,75.7,2504.31,No
9185-MNUXP,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.22,1385.91,No
1091-BAPKF,Female,0,Yes,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,1089.85,No
4201-IWWZR,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),63.03,208.1,No
8615-NFDSC,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),80.87,5804.51,No
5411-MMJGU,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,94.94,1367.64,No
7305-DMJSQ,Female,0,No,No,39,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,84.57,3256.2,No
5799-YOCCW,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,79.25,1830.57,No
6785-UVQUE,Male,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),72.32,5137.89,No
4165-NSRZB,Male,1,Yes,No,55,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,69.12,3837.09,No
1651-UCZNQ,Female,1,No,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.25,5832.3,No
4791-KBTSL,Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.18,1197.36,No
4156-OGAWL,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.75,1410.07,Yes
4474-ZOEAV,Male,1,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.03,1307.66,No
2793-JSHXY,Female,0,No,No,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.39,1314.65,No
5492-LYZLO,Female,1,No,No,12,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),58.6,691.1,No
2721-LBHGA,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.58,753.44,No
3257-UAJNT,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.34,1071.79,No
8716-XZHII,Male,0,Yes,No,16,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),62.24,954.77,No
7018-ZGKFV,Male,0,No,No,20,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),65.19,1320.76,Yes
4560-QBBQE,Male,0,Yes,Yes,24,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),58.32,1424.24,No
6475-QXXWA,Male,0,No,Yes,37,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,72.22,2670.83,No
8882-BWGVJ,Male,1,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.52,571.48,Yes
4053-FDGID,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,94.31,2827.17,No
1701-IZMPW,Male,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,86.88,6244.62,No
1334-KOYFP,Female,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.26,707.46,No
1743-RVXYD,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,57.31,4140.49,No
6944-NVIFY,Male,0,Yes,No,72,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.78,5617.96,No
2557-XVOTL,Male,0,No,No,13,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,59.61,769.91,No
2318-HVNPR,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.26,4263.09,No
4105-OTVYI,Female,0,No,No,18,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,55.13,1003.84,Yes
9414-EUWAI,Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.57,1275.59,No
4785-SVCOT,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),76.18,1348.37,No
3016-AKCBD,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.93,-1.12,No
2586-MXENX,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,83.48,4085.36,No
7028-PJCBO,Male,0,Yes,Yes,30,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.76,2499.8,No
2727-LDWCJ,Female,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,69.33,4752.84,No
4498-DDRIX,Male,1,Yes,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),93.45,1708.65,No
5797-QIVOB,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.78,635.7,No
2434-GBUYC,Female,0,No,Yes,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,77.95,1305.3,No
2992-BIWDX,Male,0,Yes,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.32,177.49,No
6153-WKXPH,Male,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),76.48,2775.2,No
2255-LPLBS,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.57,644.13,No
8246-DVPQM,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.3,86.46,Yes
1049-VLHTH,Male,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.11,2190.74,No
